id_cpte,delqcycle1,delqcycle2,delqcycle3,delqcycle4,delqcycle5,delqcycle6,delqcycle7,delqcycle8,delqcycle9,delqcycle10,delqcycle11,delqcycle12,delqcycle13,avg_balance,avg_cashbalance,creditlimit_max,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,date,num,avg_pay,total_reversal
60167951,0,0,0,0,0,0,0,0,0,1,0,0,0,6401.6797,83.070717,7800,18,16,18,12,15,13,16,16,18,13,13,18,16,20058,20,287.54999,0
57422100,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.8015,0.0,7000,21,21,18,19,19,19,20,19,22,17,23,24,20,20058,12,1446.8365,0
42371451,0,0,0,0,0,0,0,0,1,0,0,0,0,370.5,14.572857999999998,700,23,26,28,25,28,25,24,28,24,26,28,24,29,20058,27,254.8363,0
28897886,0,0,0,0,0,0,0,0,0,0,0,0,0,9565.9082,116.48143,12100,10,11,14,7,10,9,8,7,10,7,14,14,7,20058,15,458.97265999999996,0
75215742,0,0,0,0,0,0,0,0,0,0,0,0,0,3662.5642,0.0,11700,20,16,19,16,16,21,19,21,18,15,21,19,19,20058,22,2116.8201,0
77629202,0,0,0,0,0,0,0,0,0,0,0,0,0,1210.5621,0.0,5000,13,11,10,11,11,10,8,8,14,7,10,14,7,19328,12,1357.3859,0
81988065,0,0,0,0,1,0,1,1,0,1,0,0,0,1035.9735,0.0,1100,28,26,28,23,30,26,30,27,25,26,27,26,30,20789,22,344.49728,0
48290019,0,0,0,0,0,0,0,0,0,0,0,0,0,726.4299900000001,0.0,8600,19,17,16,14,13,18,17,17,16,17,17,17,18,20058,14,724.66571,0
45593649,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.605,16.857143,1300,26,20,26,20,24,25,25,20,23,21,24,27,25,19328,74,46.731753999999995,0
77799499,0,0,0,0,0,0,0,0,0,0,0,0,0,2363.0073,0.0,4500,24,18,19,19,18,19,21,21,18,19,20,21,19,20789,245,93.013962,0
42070689,0,0,0,0,0,0,0,0,0,0,0,0,0,6727.206999999999,10.155714,10200,22,24,25,23,20,25,22,23,25,24,27,27,24,20789,65,326.11539,0
98565339,0,0,0,0,0,0,0,0,0,1,0,0,0,597.28571,0.0,5900,26,23,22,20,23,25,23,23,23,23,23,23,22,20789,11,639.28729,0
95611469,0,0,0,0,1,0,0,0,0,0,0,0,1,2075.7957,1248.715,6100,23,25,26,24,25,26,26,25,27,24,28,24,26,19693,28,213.50179,0
87488209,0,0,0,0,0,0,0,0,0,0,0,0,0,3898.1936,0.0,5300,17,14,18,15,18,19,19,14,18,17,18,18,16,20789,41,332.6622,0
14237434,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.8943,0.0,5300,21,18,19,16,15,18,19,18,18,18,21,18,19,19328,12,1118.3776,0
41945700,0,0,0,0,0,0,0,0,0,0,0,0,0,242.46715,0.0,16700,26,29,25,23,28,28,27,26,28,23,28,27,25,19693,43,447.81,0
68574184,0,0,0,0,0,0,0,0,0,0,0,0,0,2168.675,147.20358000000002,2100,23,24,26,21,24,23,25,24,26,23,23,27,25,20058,26,171.28693,0
32506637,0,0,0,0,0,0,0,0,0,0,0,0,0,1555.5186,0.0,15200,18,19,18,15,15,21,17,17,22,15,18,19,22,20789,12,1425.38,0
13735913,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.0621,0.0,10300,24,19,22,23,19,23,24,23,20,23,24,23,24,19693,23,785.62262,0
35905687,0,0,0,0,0,0,0,0,0,0,0,0,0,725.67926,0.0,7600,22,22,19,22,19,22,25,22,19,19,23,23,20,20058,12,728.7816799999999,0
54036232,0,0,0,0,0,0,0,1,1,2,2,0,0,2638.8843,21.915714,3100,8,10,12,6,9,8,10,6,10,9,12,9,9,19328,23,233.57521,0
47095921,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.3693,0.0,18300,28,27,28,23,27,26,30,29,29,27,27,29,26,19328,12,1308.9033,0
41176997,0,0,0,0,0,0,0,0,0,0,0,0,0,455.69785,0.0,3000,3,-1,4,1,-1,-2,2,1,4,-1,-2,1,2,20423,4,105.1675,0
95115476,0,0,0,1,1,0,1,0,1,1,1,1,0,7758.7393,147.39072,8200,10,6,10,9,6,12,11,6,13,7,12,9,6,19328,35,221.42,0
16140212,0,0,0,0,0,0,0,0,0,0,0,1,0,353.96429,1.35,3800,7,7,12,9,9,9,8,6,13,6,13,10,7,19328,17,160.08118000000002,0
86891619,0,0,0,0,0,0,0,0,0,0,0,0,0,1842.6529999999998,0.0,18100,24,21,21,17,18,21,20,19,21,17,19,24,22,19693,12,2008.89,0
79550057,0,0,0,0,0,0,0,0,0,1,0,0,0,1235.8065,0.0,4500,6,4,6,5,8,4,7,5,5,2,8,4,4,19693,12,1287.75,0
43134115,0,0,0,0,0,0,0,0,0,0,0,0,0,972.57214,0.0,3800,10,8,9,6,9,5,7,5,9,6,6,9,8,19328,17,202.3606,0
96709031,0,0,0,0,0,0,0,0,0,0,0,0,0,548.29785,19.79143,2700,2,2,7,5,2,6,6,7,5,4,8,3,1,20058,55,135.11473,0
35315089,0,0,1,2,2,1,0,0,0,0,0,0,0,2308.8171,356.45712000000003,2700,24,18,19,20,22,19,22,23,23,19,21,26,20,19693,19,174.97948,0
84777596,0,0,0,0,0,0,0,0,0,0,0,0,0,8881.5723,189.78429,11100,27,30,25,26,26,26,28,30,26,26,27,26,27,19328,12,396.27917,0
44435298,0,0,0,0,0,0,0,0,0,0,0,0,0,1977.9236,0.0,20200,7,10,10,10,6,8,8,7,12,7,10,13,10,19328,12,1916.985,0
96954094,0,0,0,0,0,0,0,0,0,0,0,0,0,1254.7793,0.0,5200,20,14,18,17,17,20,18,14,18,18,21,20,15,20058,12,1258.3251,0
92796850,0,0,0,0,0,0,0,0,1,1,2,1,1,9101.1279,1310.9,11300,3,5,8,2,5,7,2,4,7,1,7,4,1,20058,10,169.325,0
62469878,0,0,0,0,0,0,0,0,1,0,0,0,0,847.6456900000001,37.534283,1200,26,23,23,24,21,23,25,21,25,21,23,24,21,20789,42,180.56453,0
88308420,0,0,0,0,0,0,0,0,0,0,0,0,0,480.69287,0.0,13900,17,12,19,16,15,16,13,12,15,12,13,19,16,20789,12,533.49084,0
91337248,0,0,0,0,0,0,0,0,0,0,0,0,0,173.37785,0.0,1500,19,16,20,16,17,16,14,14,19,16,20,16,14,20058,16,183.96063,0
50053812,1,0,0,1,0,0,0,0,1,0,0,0,0,2235.2329,0.0,8100,13,15,16,12,11,12,13,12,16,12,16,14,13,20423,10,2039.7529,0
55702040,0,0,0,0,0,0,0,0,0,0,0,0,0,247.72499,77.513565,2700,22,19,19,23,18,20,21,20,19,23,23,23,23,19328,13,441.35385,0
93518777,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.3828,0.0,5300,3,5,8,4,4,4,2,6,8,5,8,6,4,19328,9,2143.47,0
75929799,0,0,0,0,0,0,0,0,0,0,0,0,0,5878.3213,210.24927999999997,6000,2,0,3,1,0,6,4,3,6,4,4,6,3,20058,30,842.91931,0
41333710,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.3921,0.0,2800,23,21,27,25,24,27,27,27,24,24,27,27,23,20423,49,187.07326,0
83364309,1,2,2,0,0,0,0,0,1,0,0,0,1,5878.7563,0.0,7500,13,14,13,12,15,14,14,15,12,10,15,15,15,19328,10,1825.2789,0
68797277,0,0,0,0,0,0,0,0,0,0,0,0,0,1723.2949,0.0,9000,4,5,9,3,8,8,3,8,8,2,6,7,4,20789,12,1822.0708,0
97821900,0,0,0,0,0,0,0,0,0,0,0,0,1,4691.0991,572.48499,15700,20,15,22,19,18,21,17,18,21,15,22,19,22,20058,28,85.355354,0
67989376,0,0,0,1,0,0,0,1,0,1,0,0,1,3332.1956,307.6843,5200,13,7,14,7,11,13,9,10,14,10,11,10,7,19328,11,135.39545,0
24546709,0,0,0,0,0,0,0,0,0,0,0,0,0,42.108574,0.0,800,7,7,6,6,8,5,4,5,9,2,6,8,5,20058,12,163.78749,0
95883043,0,0,0,0,0,1,0,0,0,0,0,0,0,769.24213,0.0,2400,14,8,12,11,9,13,9,11,12,9,12,14,15,19328,10,830.0880099999999,0
67728386,0,0,0,0,0,0,0,0,0,0,0,0,0,191.38643000000002,0.0,1600,10,7,12,10,7,8,7,10,9,10,10,13,10,19693,12,844.4758300000001,0
45486224,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.0629,6.848571300000001,15300,19,15,17,15,15,17,16,17,17,14,20,18,16,19693,20,727.2069700000001,0
54587945,3,0,0,0,1,0,1,0,1,0,1,0,1,528.73285,0.0,500,23,24,24,22,24,23,23,28,24,21,24,25,22,20058,8,164.05,0
69342795,0,0,0,0,0,0,0,0,0,0,0,0,0,1735.5378,0.0,11600,25,26,28,23,29,29,28,27,25,24,27,29,26,19328,11,903.5,0
68418449,0,0,0,0,0,0,0,0,0,0,1,0,0,1742.4915,0.0,2800,5,1,3,0,4,5,4,0,7,1,4,5,3,20789,23,410.87088,0
97347224,0,0,0,0,0,0,0,0,0,0,0,0,0,638.72998,0.0,12200,20,18,18,20,21,19,17,19,19,17,19,21,20,20058,12,658.41833,0
36675817,0,0,0,0,0,0,0,0,0,0,0,0,0,1949.8478,0.0,5300,24,22,23,20,21,23,21,23,23,22,24,22,23,19693,12,1856.0142,0
98371098,0,0,0,0,0,0,0,0,0,0,0,0,0,331.53,0.0,6100,23,26,28,26,29,27,24,29,28,25,29,27,25,20058,12,582.98334,0
78399465,0,0,0,0,0,0,0,0,0,0,0,0,0,759.59143,0.0,5200,25,22,22,23,22,20,22,23,23,22,21,25,20,20789,16,1104.6156,0
91203607,0,0,0,0,0,0,0,0,0,0,0,0,0,12035.124,1157.7429,13200,8,6,9,10,10,9,8,9,9,6,12,10,9,19328,51,613.73608,0
93820187,0,0,0,0,0,0,0,0,0,0,0,0,0,13973.831,169.43857,15100,13,11,10,7,7,13,8,11,10,11,10,13,11,19693,23,559.41913,0
72933934,0,0,0,0,0,0,0,0,0,0,0,0,0,653.8443,0.0,7700,19,17,16,16,14,15,18,17,20,14,20,19,17,20058,10,768.59998,0
51669908,0,0,0,0,0,0,0,0,0,0,0,0,0,280.9993,0.0,600,10,6,9,6,10,12,7,10,9,10,13,13,10,20423,31,323.68838999999997,0
52667024,0,0,0,0,0,0,0,0,0,0,0,1,2,415.29846000000003,8.1984615,500,11,15,9,11,11,10,11,16,10,13,17,13,12,19328,36,53.37944399999999,0
46408993,0,0,0,0,0,0,0,0,0,0,1,0,0,7825.2642,43.069283,15100,28,29,25,26,26,26,31,29,29,27,29,28,30,19693,25,1663.8228,0
64670993,0,1,0,0,0,1,0,1,2,1,0,0,1,4240.4414,977.30219,5100,10,9,13,9,9,9,8,6,12,7,12,10,6,20789,13,224.11539,0
21480936,0,0,0,0,0,0,0,0,0,0,0,0,0,311.96286000000003,0.0,1100,2,2,5,4,5,4,5,7,7,5,5,3,4,20789,25,239.3956,0
63062125,0,0,0,0,0,0,0,0,0,0,0,0,0,196.67928999999998,0.0,1700,17,12,15,13,12,12,14,14,12,13,15,17,13,19693,54,149.97018,0
82651899,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.3979,0.0,16100,5,2,7,1,2,6,6,3,5,2,4,4,4,20789,12,1047.7574,0
32403369,0,0,0,0,0,0,0,0,0,0,0,0,0,191.95,0.0,3800,2,-1,2,2,2,1,-1,-2,2,-2,1,4,-2,20423,21,346.50333,0
59254138,0,0,0,0,0,0,0,0,0,0,0,0,0,8190.8726,210.36784,13800,23,28,25,22,29,28,25,25,27,22,25,27,29,19693,39,346.38281,0
47189402,0,0,0,0,0,0,0,0,0,0,0,0,0,946.7949800000001,0.0,6600,10,7,9,6,6,8,8,10,9,7,12,13,6,19693,12,778.41669,0
39927499,0,0,0,0,1,0,0,0,0,0,0,0,0,380.37286,0.0,5200,22,19,23,20,22,22,21,20,22,20,20,22,24,19693,18,176.39223,0
67956657,0,0,1,0,0,0,0,0,0,0,0,0,0,2749.5137,1.4814285,3100,3,4,8,6,5,7,3,4,9,5,8,4,8,20423,17,133.86176,0
34798751,0,0,0,0,0,0,0,1,0,0,0,0,0,3627.3572,0.0,7700,4,8,5,3,4,5,7,7,8,3,6,4,5,20423,39,565.7818,0
34696760,0,0,0,0,0,0,0,0,0,0,0,0,0,59.937858999999996,0.0,5300,27,28,25,23,26,25,24,26,25,22,26,27,28,20789,61,245.77951000000002,0
53799589,0,0,0,0,1,0,1,0,0,0,0,0,0,1366.3606,0.0,7300,5,1,7,4,5,3,6,6,7,4,8,7,1,20058,13,2563.1233,0
50023298,0,0,0,0,0,0,0,0,0,0,0,0,0,1667.2635,0.0,10300,24,18,19,19,22,19,20,22,21,16,23,25,23,19328,20,834.8045,0
61901406,0,0,0,0,0,0,0,0,0,0,0,0,0,267.595,4.04,14100,25,26,26,27,30,29,31,29,26,24,26,25,30,20423,40,312.65826,0
79421367,0,0,0,0,0,0,0,0,0,0,0,0,0,138.81429,0.0,5300,21,16,21,16,19,20,17,20,18,18,19,22,19,20423,11,819.90271,0
67183376,0,0,0,0,0,0,0,0,0,0,0,0,0,1354.04,0.0,15100,13,11,12,12,12,10,9,11,12,11,15,11,15,20789,12,1432.2325,0
37654485,0,0,0,0,0,0,0,0,0,0,0,0,0,2459.468,0.0,7100,18,16,22,15,15,17,17,21,18,15,18,19,21,20789,12,2533.1792,0
47782041,0,0,0,0,0,0,0,0,0,0,0,0,0,1521.2029,0.0,17400,13,14,16,12,11,15,13,12,12,12,13,14,13,20789,12,1275.8617,0
82212373,0,0,0,0,0,0,0,0,0,0,0,0,0,3351.7129,330.10284,4300,19,17,17,13,13,16,14,14,17,14,19,20,15,20058,17,209.45471,0
20537227,0,0,0,0,0,0,0,0,0,0,0,0,0,5913.7783,0.0,6500,15,16,19,16,13,15,14,12,16,15,14,15,13,20058,20,553.935,0
45722542,0,0,0,0,0,0,0,0,0,0,0,0,0,23.634287,0.0,800,23,24,26,20,23,22,23,24,26,23,26,24,22,20789,50,61.422001,0
57345642,0,0,0,0,0,0,0,0,0,0,0,0,1,241.61215,0.0,2700,20,15,17,17,17,19,15,15,21,14,18,17,18,20423,15,336.55069,0
16174636,2,1,0,1,2,0,0,1,1,0,0,0,0,499.16427999999996,32.002857,600,24,30,28,26,30,26,27,26,26,27,26,29,29,19328,16,158.03751,0
89415286,0,0,0,0,0,0,0,0,0,0,0,0,0,610.0921599999999,0.0,8700,28,29,26,27,27,25,28,29,29,24,27,29,26,20058,12,548.41083,0
44286735,0,0,0,0,0,0,0,0,0,0,0,0,0,4044.2019,21.520716,4600,7,9,13,6,10,9,8,10,10,6,12,9,10,20058,16,164.09875,0
81091371,0,0,0,0,0,0,0,0,0,0,0,0,0,298.535,26.368571999999997,700,15,14,16,13,14,16,15,13,17,13,20,19,18,19328,13,107.85461000000001,0
18715872,0,0,0,0,0,0,0,0,0,0,0,0,0,1436.9835,0.0,10200,2,0,4,4,0,2,5,4,7,1,7,6,4,20423,11,1606.0117,0
75797648,0,0,0,0,0,0,0,0,0,0,0,0,0,90.639999,38.369999,1800,-1,2,5,-1,1,2,-1,1,4,2,2,3,-2,20423,40,102.11399999999999,0
54741776,0,0,0,0,0,0,0,0,0,0,0,0,0,220.60286000000002,11.403571000000001,3100,24,19,18,16,19,18,17,21,18,20,23,22,20,20058,17,604.67883,0
47935629,0,0,0,0,0,0,0,0,0,0,0,0,0,5905.3853,164.92073,9100,21,18,19,16,21,18,18,19,21,17,19,24,20,20789,15,356.91666000000004,0
78481276,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.6035,32.867146000000005,2000,0,3,6,3,3,2,1,2,3,-1,0,5,0,20058,42,716.56427,0
84012138,0,0,0,0,0,0,0,0,0,0,0,0,0,2199.1428,0.0,12200,13,9,15,12,11,10,10,13,15,12,15,12,15,19693,30,542.9180299999999,0
13937077,0,0,0,0,0,1,0,0,0,0,1,0,0,512.62927,8.6423073,1300,-1,3,3,0,1,3,3,5,3,2,5,-1,0,19328,8,1369.7625,0
72165677,0,0,0,0,0,0,0,0,0,0,0,0,0,301.3157,0.0,3700,23,19,19,19,21,22,18,19,22,20,22,24,20,20789,28,215.08821,0
36925840,0,0,0,0,0,0,0,0,0,0,0,0,0,469.63140999999996,42.692859999999996,500,27,21,23,25,22,26,26,27,26,22,25,24,26,20423,42,87.542381,0
81371106,0,0,0,0,1,0,0,1,0,0,0,1,0,9744.1416,0.0,9500,22,20,23,24,20,25,25,20,22,24,26,27,25,20423,22,369.59362999999996,0
66212320,0,0,0,0,0,0,0,0,0,0,0,0,0,7115.3896,30.328571000000004,12700,4,5,8,6,4,4,3,7,5,6,5,7,8,20789,13,1250.5585,0
92655291,0,0,0,0,0,0,0,0,0,0,0,0,0,1255.88,0.0,7900,26,25,24,21,25,24,26,25,23,21,27,27,26,19328,30,525.92102,0
83948717,0,0,0,0,0,0,0,0,1,0,0,0,0,335.19427,0.0,2300,16,15,13,9,14,12,11,15,12,13,16,14,12,19693,29,262.23242,0
10470379,0,0,0,0,0,0,0,0,0,0,0,0,0,367.6907,0.0,7100,3,-2,4,-2,2,2,0,-1,4,1,-1,1,1,20789,11,547.99091,0
77801894,0,0,0,0,0,0,0,0,0,0,0,0,0,1758.1736,0.0,20100,13,11,14,8,8,11,10,14,14,12,15,11,15,19328,11,1957.5262,0
70711637,0,0,0,0,0,0,0,0,0,0,0,0,0,346.11572,0.0,5500,3,2,4,2,4,4,5,7,8,2,4,4,5,20789,11,454.18454,0
17479684,0,0,0,0,0,0,0,0,0,0,0,0,0,593.31641,0.0,8300,4,3,6,4,1,3,4,0,4,3,3,6,3,20423,11,1714.9128,0
33398019,0,0,0,0,0,0,1,0,0,0,0,0,0,2386.3735,0.0,9500,16,12,12,9,12,11,11,14,15,13,15,17,12,20423,12,2184.5825,0
50974720,0,0,0,0,0,0,0,0,0,0,0,0,0,7569.3833,0.0,11200,27,24,24,25,24,26,23,28,23,24,25,25,22,19693,25,487.01999000000006,0
12170481,0,0,0,0,0,0,0,0,0,0,0,0,0,5876.7266,0.0,12200,6,7,5,2,4,5,7,7,9,5,9,4,5,20423,12,1260.25,0
58946803,0,0,0,0,0,0,0,0,0,0,0,0,0,982.81146,0.0,26200,23,21,27,24,24,23,27,28,26,21,25,27,22,20423,44,499.98499000000004,0
34873199,0,0,0,0,0,0,0,0,0,0,0,0,0,4700.5889,55.70642900000001,10100,28,29,25,23,26,28,28,29,29,23,29,29,26,20058,13,421.73694000000006,0
86588883,0,0,0,0,0,0,0,0,0,0,0,0,0,994.6342800000001,9.75,3000,22,18,19,19,18,23,21,23,22,22,24,22,24,19328,15,428.03,0
17183837,0,0,0,0,0,0,0,0,0,0,0,0,0,825.13861,0.0,10300,4,-1,5,2,2,4,3,-1,6,0,3,4,2,20058,46,385.37282999999996,0
96979211,0,0,0,0,0,0,0,0,0,1,0,0,0,3761.0779,0.0,10200,26,22,24,25,24,24,24,28,23,25,27,25,26,20789,11,574.09088,0
10373514,1,0,0,0,0,1,0,1,2,0,0,0,1,574.22717,0.0,500,21,22,22,17,21,19,18,21,18,20,19,24,20,19328,7,189.04286000000002,0
71714915,0,0,0,0,0,0,0,0,0,0,0,0,0,2317.2749,82.709999,3000,19,17,17,17,14,17,19,15,17,18,20,21,15,20423,12,117.36166000000001,0
44287066,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.8922,2.9428572999999996,5200,15,14,19,14,16,19,18,14,16,16,20,17,18,20789,12,1332.9508,0
76942653,0,0,0,0,0,0,0,0,0,0,0,0,0,78.351433,0.0,600,1,1,3,3,1,2,4,0,6,4,7,5,3,20789,21,167.61618,0
62116657,0,0,0,0,0,0,0,0,0,0,0,0,0,22035.287,1489.205,80100,8,9,13,7,7,12,10,9,9,6,9,12,10,20058,23,13222.638,0
62622998,0,0,0,0,0,0,0,0,0,0,0,0,0,18317.092,5.5178571,18200,24,21,23,24,25,24,26,25,26,25,25,25,26,20058,18,388.41666000000004,0
93568011,0,0,0,0,0,0,0,0,0,0,0,0,0,4277.0498,29.235714,7200,20,15,17,15,14,16,18,17,18,18,18,18,16,20423,57,132.14246,0
65662263,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.6985,0.0,26800,17,15,21,14,14,19,19,18,18,15,17,17,15,19328,38,584.9642299999999,0
76843629,0,0,0,0,0,0,0,0,0,0,1,0,0,6111.3228,0.0,6300,0,3,3,3,2,1,3,-1,5,2,-1,4,0,20423,164,71.01134499999999,0
56474941,0,0,0,0,0,0,0,0,0,0,0,0,0,2322.3457,77.25,9100,8,10,13,10,6,8,10,6,12,6,12,9,7,19693,17,2078.9194,0
42809104,2,0,0,0,1,0,1,2,0,0,0,0,1,3027.6679999999997,0.0,6100,27,24,24,21,22,23,27,28,27,21,28,27,26,20058,6,4535.9048,0
88728530,0,0,0,0,0,0,0,0,0,0,0,0,0,6320.5830000000005,0.0,10300,22,21,22,22,21,22,22,23,20,20,20,23,21,20789,21,497.49619,0
79018763,0,0,0,0,0,1,0,0,0,0,0,0,0,8070.9541,0.0,21400,14,9,12,11,12,11,13,13,15,8,11,11,14,19328,13,1560.8462,0
45642950,0,0,0,0,0,0,0,0,0,0,0,0,0,486.30072,12.139285000000001,10300,4,0,4,1,1,6,1,3,6,3,4,6,4,20058,8,654.84753,0
62070460,0,0,0,0,0,0,0,0,0,0,0,0,0,557.3242799999999,0.0,1800,10,9,9,7,6,11,7,10,10,10,10,9,7,19328,17,417.31647000000004,0
24434674,0,0,0,0,0,0,0,0,0,0,0,0,0,3564.238,60.592856999999995,5200,26,21,24,22,21,27,24,28,27,25,25,24,25,20058,20,383.39999,0
40864581,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.4178,128.28929,4100,13,7,14,10,8,9,9,11,10,8,13,10,8,20058,27,310.15259,0
91437344,0,0,0,0,0,0,0,0,0,0,0,0,0,2046.3928,27.500713,5300,19,14,20,14,17,19,18,16,16,14,16,17,14,19693,20,255.75801,0
77401943,0,0,0,0,0,0,0,0,0,0,0,0,0,596.375,54.07285699999999,1200,8,10,13,6,6,11,8,10,13,6,13,13,9,19328,33,185.98756,0
97233913,0,0,0,0,0,0,0,0,0,0,0,0,0,1149.015,0.0,5800,14,11,11,8,12,13,12,13,14,8,15,14,12,20058,13,1149.8455,0
28089024,0,0,0,0,0,0,0,0,0,0,1,0,0,3262.6042,0.0,3700,7,5,5,2,5,8,6,7,8,3,8,5,5,20058,22,177.28181,0
43432698,1,0,0,0,0,0,0,0,1,0,0,0,1,1592.2164,141.20786,8700,7,9,9,8,8,5,9,5,9,6,6,11,6,19328,13,425.44232,0
99916404,0,0,0,0,0,0,0,0,0,0,0,0,0,14971.288999999999,7.1428571,17200,23,25,27,24,24,27,24,27,24,21,27,25,22,20789,30,364.80667,0
96929775,0,0,0,0,0,0,0,0,0,0,0,0,0,1662.9307,0.0,14500,13,11,13,7,7,13,9,7,13,10,11,14,11,19693,12,1603.7916,0
82093807,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.0479,0.0,8600,20,17,20,15,17,20,16,14,20,18,17,21,16,19693,14,1372.2142,0
39083967,0,0,0,0,0,0,0,0,0,0,0,0,0,276.13144,0.0,1200,17,14,16,12,12,14,13,11,15,13,12,17,12,20058,22,475.8291,0
43391808,0,0,0,0,0,0,0,0,0,0,0,0,0,927.2100199999999,0.0,20200,6,4,9,5,7,7,3,7,8,3,8,5,4,19328,12,922.5400400000001,0
82717301,0,0,0,0,0,0,0,0,0,0,0,0,0,671.5921599999999,0.0,3300,16,14,16,14,13,15,17,13,20,13,16,17,17,20058,12,747.44672,0
33698926,0,0,0,0,0,0,0,0,0,0,0,0,0,1114.2485,0.0,15100,25,19,20,19,22,23,21,20,22,19,24,26,24,20423,12,1034.5675,0
32350248,0,0,0,0,0,0,0,0,0,0,0,0,0,1496.1621,0.0,20300,23,26,27,23,28,28,24,26,25,23,28,24,25,20789,17,1842.7642,0
15561755,0,0,0,0,0,0,0,0,0,0,0,0,0,3035.2,19.928572,16100,26,24,24,21,25,27,27,24,26,22,27,27,22,19693,77,478.71295,1
82740318,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.7051,0.0,15000,4,0,2,0,-1,4,0,0,5,0,-1,1,2,20789,12,1569.4667,0
61389464,0,0,0,0,0,0,0,0,0,0,0,0,0,582.56781,0.0,15200,23,24,22,23,20,25,22,24,26,20,27,27,21,19328,71,339.33774,0
62387099,0,0,0,0,0,0,0,0,0,0,0,0,0,1504.1686,0.0,10300,5,5,8,4,4,7,6,4,5,2,8,6,4,20423,13,623.65387,0
80468009,0,0,0,0,0,0,0,0,0,0,0,0,0,5427.9771,224.45143,6700,13,11,11,8,9,14,12,11,15,11,12,14,15,20423,41,321.73441,0
35133459,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.405,0.0,5100,20,15,17,18,14,19,18,14,20,15,20,20,19,20423,19,902.21796,0
27656590,0,0,0,0,0,0,0,0,0,0,1,0,0,271.84213,71.367851,3600,10,8,12,12,8,14,12,11,12,12,15,12,15,19328,24,327.75916,0
18928468,0,0,0,0,0,0,0,0,0,1,0,0,0,6309.6479,0.0,12700,18,13,20,16,17,16,14,13,19,17,17,16,18,20423,12,2011.79,0
15565905,0,0,0,0,0,0,0,0,0,0,0,0,0,85.368576,30.227858,1100,16,14,16,9,15,11,11,12,12,13,16,18,13,19693,47,100.3034,0
75620247,0,0,0,0,0,0,0,0,0,0,0,0,0,335.95145,0.0,12200,20,21,21,17,22,18,17,22,18,17,22,21,20,19328,14,332.54355,0
83844784,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.6428,0.0,5100,22,22,22,19,22,19,21,22,19,19,23,23,23,20058,12,1076.3125,0
99147855,0,0,0,0,0,0,0,0,0,0,0,0,0,6045.23,5.9857144,6300,12,10,10,11,8,13,9,11,10,11,13,10,7,20058,22,358.56592,0
76889867,0,1,0,0,0,0,0,0,0,0,0,1,0,1540.0558,0.0,2800,7,7,10,9,9,8,10,6,10,7,9,13,6,20058,20,864.9304800000001,0
52740913,0,0,0,0,0,1,0,0,0,0,0,0,0,7464.9189,0.0,15000,16,18,18,15,18,17,18,14,20,15,20,18,18,20058,17,1169.9612,0
28528818,0,0,0,0,0,0,0,0,0,0,0,0,0,217.87142999999998,0.0,1600,24,26,28,22,28,25,28,26,24,25,25,27,26,20058,15,333.25067,0
72045786,0,0,0,0,0,0,0,0,0,0,0,0,1,589.54645,123.11643000000001,1000,26,25,24,25,21,23,27,25,23,25,24,24,23,20058,13,210.19231000000002,0
41017981,0,0,0,0,0,0,0,0,0,0,0,0,0,669.00861,0.0,1200,23,25,27,23,26,24,25,29,27,22,28,27,26,20423,36,459.04193,0
46143305,1,0,0,0,0,0,0,0,0,0,0,0,0,911.57214,17.825714,2200,14,9,11,8,8,10,9,13,15,8,15,12,11,19693,40,103.1405,0
18861220,0,0,0,0,0,0,0,0,0,0,0,0,0,758.59717,0.0,7500,21,19,19,18,15,18,20,21,22,16,21,21,22,19328,12,921.75665,0
83348264,0,0,0,0,0,0,0,0,0,0,0,0,0,745.83002,274.53427,1000,0,3,6,3,3,4,0,2,2,-1,3,1,0,19328,36,102.88528000000001,0
92300369,0,0,0,0,0,0,0,0,0,0,0,0,0,299.19785,11.242857,5200,0,-1,2,3,2,2,4,-1,3,0,2,1,2,20789,3,71.496666,0
70142866,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.0892,78.885002,1100,1,0,3,0,3,5,1,1,4,0,3,2,4,19693,21,259.35239,0
90839318,0,0,0,1,0,0,0,0,0,0,0,0,0,445.58356,82.233574,600,14,13,19,15,16,15,14,12,16,15,13,15,16,20789,30,116.029,0
