id_cpte,lag_pay1,lag_pay2,lag_pay3,lag_pay4,lag_pay5,lag_pay6,lag_pay7,lag_pay8,lag_pay9,lag_pay10,lag_pay11,lag_pay12,lag_pay13,delqcycle1,delqcycle2,delqcycle3,delqcycle4,delqcycle5,delqcycle6,delqcycle7,delqcycle8,delqcycle9,delqcycle10,delqcycle11,delqcycle12,delqcycle13,avg_balance,avg_cashbalance,creditlimit_max,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,default,date,num,avg_pay,total_reversal,total_exceed,no_obs
78953809,30,30,25,27,26,25,24,24,21,24,30,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1885.3978,11.624286,16100,1,2,5,0,0,2,0,2,6,2,0,5,-1,0,19693,12,1969.2909,0,0,1
78961737,30,30,-9,-6,-6,-4,-8,-10,-19,-8,-8,-6,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1282.8514,0,5100,26,22,27,24,24,24,27,25,24,24,28,25,22,0,19693,14,1123.3444,0,0,1
78972314,30,30,2,6,-11,-2,5,4,6,10,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.1344,0,10300,13,14,16,12,12,14,11,14,13,9,12,18,15,0,19693,15,1370.6167,0,0,1
79002074,30,30,9,22,26,13,-2,29,22,6,4,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,321.31714,0,3300,3,-1,2,2,1,-1,2,-2,4,2,1,0,-1,0,19693,38,369.48709,0,0,0
79004705,30,30,8,-13,-16,7,4,15,7,1,6,-4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,4779.6602,0,5100,14,15,15,16,16,15,14,13,15,16,16,19,16,1,19328,21,161.05714,0,0,1
79008823,30,26,25,30,-1,24,30,0,-4,6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8449.8877,0,9600,1,3,4,1,3,5,5,0,4,3,3,2,4,0,19693,14,287.09573,0,0,1
79018763,30,30,6,30,-11,1,3,7,3,16,10,-10,15,0,0,0,0,0,1,0,0,0,0,0,0,0,8070.9541,0,21400,14,9,12,11,12,11,13,13,15,8,11,11,14,0,19328,13,1560.8462,0,0,1
79028090,30,30,0,-10,-13,3,-16,-5,-21,-1,3,-12,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,250.19214,0,12800,22,18,22,20,22,20,25,23,22,23,21,23,24,0,19693,20,1202.325,0,0,1
79033385,30,30,18,7,2,-11,0,12,1,-6,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,834.30713,.35714287,3300,11,6,9,7,7,12,11,6,9,9,13,12,9,0,19328,19,731.82367,0,2,0
79034185,30,30,-14,-8,-7,-9,-9,-15,-8,-4,-17,-9,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,9381.9941,15,12200,18,16,22,15,16,18,17,20,22,15,18,19,18,0,20058,12,757.58331,0,0,1
79077059,30,30,21,20,6,4,18,9,1,2,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3174.1584,298.20428,10200,0,0,5,2,3,4,3,3,5,0,3,5,2,0,19693,70,509.05313,0,0,1
79099863,30,30,8,12,12,5,16,-3,11,3,12,1,-14,1,0,1,0,0,0,0,0,0,0,0,0,0,529.14642,0,1900,17,15,15,10,11,15,14,14,16,9,13,18,16,0,19328,34,232.75354,0,0,0
79100328,30,30,-11,-4,-7,30,-4,-10,30,-7,-5,2,-9,0,0,0,0,0,0,0,0,0,0,0,1,0,805.80072,0,5800,11,7,12,7,9,11,8,10,13,10,9,13,10,0,20058,11,798.30273,0,0,1
79103279,30,30,4,11,-3,8,17,30,-5,11,3,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,2659.0156,0,18100,4,7,9,2,7,8,6,5,9,5,9,8,5,0,20423,25,253.31,0,0,1
79105527,30,30,1,30,8,6,-2,-13,-11,-15,5,9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,4613.5649,0,10100,19,17,18,14,17,19,16,17,17,18,20,17,18,0,20058,25,184.51401,0,0,1
79106871,30,30,-8,-3,-9,-10,-5,-8,-6,0,-9,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.1564,0,10200,18,16,16,17,17,19,14,16,17,13,20,16,18,0,19693,12,1622.9858,0,0,1
79115229,30,30,3,-11,-13,-10,1,-10,-14,-2,30,-1,-10,0,1,2,0,0,0,0,0,0,0,0,0,0,189.66214,0,1000,26,22,27,24,25,23,26,28,26,21,24,24,26,0,20789,24,203.35249,0,0,1
79122701,30,30,-11,-10,16,-13,-6,12,-13,4,-3,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,446.94357,172.5743,5200,18,15,19,13,13,13,16,12,15,13,14,19,14,0,20423,29,573.74481,0,0,1
79123889,30,30,-10,30,-4,-12,21,30,-5,11,18,30,-7,0,0,0,0,0,0,0,0,0,1,0,0,0,959.24573,273.26001,10300,9,8,14,7,8,12,9,7,11,11,10,14,7,0,19328,12,518.57001,0,0,1
79124186,30,30,-10,1,-2,-6,0,30,-1,-3,-7,-5,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,845.39148,0,10100,24,18,22,17,19,22,18,21,18,20,23,25,19,0,20789,11,864.77814,0,0,1
79136899,30,30,-11,1,-11,-2,0,30,-22,-2,30,-8,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,293.27786,110.22858,1600,24,22,26,25,25,27,27,27,26,22,28,25,22,0,19693,13,386.03229,0,0,1
79152989,30,30,-4,-1,15,-16,10,2,-10,3,-11,2,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,3694.6213,101.13286,5100,18,13,20,14,13,18,14,16,20,13,16,20,18,0,19328,20,606.55096,0,3,0
79164927,30,30,-1,-17,-15,-17,-16,-9,-20,-14,1,-1,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,684.3078,51.957146,1600,25,21,22,20,20,26,22,23,25,23,24,24,21,1,19693,44,248.26749,0,0,1
79167082,30,30,-10,-8,19,17,15,30,-3,-3,30,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1237.24,0,5100,10,6,11,8,5,5,9,5,8,9,7,8,9,0,19328,12,785.33331,0,0,1
79170899,30,30,9,9,30,30,30,30,30,30,11,-4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,375.60641,0,1600,17,12,18,13,16,13,17,16,19,16,16,16,13,0,20423,10,204.345,0,0,0
79171259,30,30,11,9,12,30,3,8,7,-1,11,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1638.5593,0,5100,2,2,1,1,2,1,-1,-2,2,1,-1,4,2,0,19693,12,1493.7509,0,0,1
79192020,30,30,1,-3,-6,-3,-8,-6,-2,-9,-8,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,5066.729,0,5300,25,27,26,24,26,26,28,29,28,26,27,25,29,1,19693,61,40.795246,0,0,1
79197583,30,24,9,20,14,18,11,-1,11,21,1,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,149.74356,0,5100,5,5,7,5,4,4,5,7,5,4,4,7,5,0,20058,49,395.12161,0,0,1
79209985,30,30,15,23,21,11,21,7,6,30,26,30,6,0,1,0,1,0,0,0,0,0,0,1,0,1,1184.1678,22.047144,2200,3,1,2,1,-1,1,2,-1,2,2,-1,3,1,1,20058,24,470.41086,0,26,0
79243323,30,30,-1,16,15,5,6,-6,14,10,20,6,26,0,0,0,0,0,0,0,0,0,0,0,0,1,4189.9849,765.03925,4800,3,2,5,2,1,4,5,7,8,1,7,3,2,1,19693,40,255.74625,0,0,1
79246225,30,30,-17,-8,30,-15,-5,-7,-15,-3,10,9,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,5158.5151,69.815002,10300,17,16,19,13,16,16,16,16,16,15,13,16,17,0,19693,22,2475.4863,0,0,1
79255389,30,30,-12,-5,-1,-4,-8,2,-8,-9,-8,-11,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,1089.9672,0,12000,24,18,22,23,18,22,25,19,20,19,23,25,21,0,20789,12,1026.74,0,0,0
79268373,30,30,8,-7,-13,-13,6,9,-1,-8,-8,-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,120.30572,1.4285715,1600,24,18,18,17,21,22,18,19,22,20,23,21,22,0,20789,74,174.81177,0,0,1
79297797,30,30,-6,-7,-4,-8,-8,-4,-1,-4,3,-6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,44.674999,0,5100,23,21,22,21,21,23,26,21,22,24,24,26,22,0,20423,14,274.19284,0,0,1
79311095,30,30,-1,30,4,30,-2,1,0,4,30,-24,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,378.21216,0,12100,24,26,27,22,25,28,27,26,24,25,28,24,28,0,19693,12,1108.9617,0,0,1
79312905,30,30,15,17,-4,1,20,16,-3,-1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,107.96357,0,20300,6,4,6,3,4,4,6,8,8,3,9,4,4,0,20058,27,439.89001,0,0,1
79324686,30,30,-16,4,1,-2,-15,-15,-14,-7,3,-12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.8601,219.29286,3100,17,16,16,12,13,15,16,16,15,12,13,16,16,0,19693,39,404.25592,0,0,1
79326864,30,30,30,-1,10,23,4,0,18,11,20,16,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1235.4071,14.572858,1800,-1,2,5,2,2,-1,3,1,2,2,1,4,2,0,20423,19,367.95105,0,1,0
79328043,30,30,-5,-10,30,-19,-18,8,30,5,-8,-15,8,0,0,0,0,1,0,0,0,0,1,0,0,1,2762.9543,0,10200,18,17,17,16,16,19,18,16,17,17,19,20,14,0,20058,15,1883.5867,0,0,1
79342869,30,30,23,30,3,12,27,28,17,29,26,13,30,0,0,0,0,1,0,0,0,1,0,0,0,0,9219.4727,0,26200,1,3,6,2,-1,4,0,-1,3,-1,2,1,3,0,19328,14,1559.2142,0,0,1
79349737,30,30,-9,-9,-8,1,6,-12,15,9,-2,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,133.145,0,8000,13,11,14,12,8,11,10,13,11,8,14,15,14,0,19328,31,359.76385,0,0,1
79354311,30,23,19,8,12,7,21,11,8,-2,16,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4395.6387,1079.0814,12700,9,5,11,6,5,5,9,5,12,8,9,11,9,0,19328,34,510.88821,0,0,0
79366140,30,30,-13,-2,-10,-11,-13,-6,-16,-7,-11,-14,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,838.32648,21.5,18300,22,22,19,19,22,19,24,23,22,23,21,26,20,0,20058,14,622.9057,0,0,1
79385565,30,30,-1,-6,-8,1,-6,10,8,30,30,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,89.091431,0,3000,13,11,15,11,8,14,9,11,14,12,14,11,14,0,20423,17,290.62708,0,0,0
79389604,30,30,22,24,22,21,25,21,21,24,19,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,595.60358,0,15900,4,-1,2,2,0,1,1,3,3,0,3,2,-1,0,19328,13,519.58228,0,0,0
79395242,30,30,-21,-26,-18,-19,-17,-15,-14,-8,-4,-16,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,.88285714,0,700,24,26,25,27,29,26,27,26,26,27,29,25,26,0,20058,81,59.923332,0,0,0
79399017,30,30,8,-5,-11,7,-12,-2,4,8,12,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,221.44142,5.4000001,1700,17,16,15,15,13,12,16,13,16,15,13,19,13,0,19328,67,148.03178,0,0,0
79413331,30,30,17,21,6,9,21,12,13,14,21,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,731.51074,0,9400,7,5,8,3,7,4,3,5,6,5,6,8,4,0,20789,12,734.28583,0,0,1
79417726,30,30,30,4,0,9,-7,-10,30,-13,-12,30,30,0,0,1,0,0,0,0,0,1,0,0,1,0,3623.1936,775.01282,4061,21,15,21,16,16,18,17,18,22,15,22,19,21,1,20058,10,589.53998,0,0,1
79421367,30,30,-11,30,30,30,-17,30,3,30,-3,-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,138.81429,0,5300,21,16,21,16,19,20,17,20,18,18,19,22,19,0,20423,11,819.90271,0,0,1
79421434,30,30,-1,-8,-8,-11,-11,-9,-4,3,-8,-18,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,559.34717,0,9200,24,21,22,16,19,19,20,21,19,20,22,24,23,0,20789,15,1170.478,0,0,1
79431037,30,20,30,-4,-1,30,-5,30,-3,-5,-5,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,4060.0564,0,20200,3,8,8,6,5,7,7,8,8,6,6,8,7,0,20423,12,4229.2725,0,0,1
79436893,30,30,4,20,27,18,30,6,12,30,5,11,2,0,0,0,0,0,0,0,1,0,0,1,0,0,467.935,14.966429,1900,-1,-1,4,-2,1,1,2,2,1,2,2,0,-1,0,20423,26,185.99193,0,0,0
79445968,30,30,0,0,-4,1,-1,-25,2,-23,-25,-24,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,2433.6621,1.6685715,2600,24,25,25,22,29,24,24,26,24,23,26,27,28,1,20423,63,61.507141,0,0,0
79447116,30,30,16,16,30,-2,20,10,30,13,11,21,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1375.9192,3.6428571,6100,7,4,6,5,5,4,7,4,6,6,5,8,4,0,20423,13,1158.8038,0,0,1
79450024,30,30,-12,-14,-18,7,-16,-11,-9,-2,-7,-15,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,8684.3477,0,10200,23,18,18,16,21,19,21,18,21,19,22,24,20,0,20058,33,411.35486,0,0,1
79455542,30,30,-4,13,-3,11,19,11,8,12,-12,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1272.2008,1.8757143,12200,10,7,10,7,7,9,8,10,14,8,13,10,11,0,20789,29,471.02966,0,0,1
79455654,30,30,-12,0,-27,-5,2,30,-8,30,-20,-10,-22,0,0,0,0,0,0,1,0,0,1,0,0,0,3765.5857,0,14100,26,25,25,22,28,24,28,26,28,25,29,25,26,0,20423,16,5034.0742,0,0,1
79458870,30,30,-12,2,-23,-3,-14,2,5,-13,-24,0,-8,1,0,0,0,0,0,0,0,1,0,0,0,0,2624.6721,11.775001,6300,24,26,27,22,28,24,24,25,24,22,28,25,28,0,19328,23,1112.8235,0,0,1
79459370,30,30,4,12,3,14,15,9,-10,7,3,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,134.57143,13.77,600,9,5,12,5,5,8,7,8,12,5,6,9,6,0,19328,19,271.73157,0,0,0
79461571,30,30,-20,-10,4,30,-10,-21,-17,7,3,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1547.6085,0,3900,21,22,22,17,22,22,21,22,22,20,22,24,22,0,19693,11,1618.4746,0,1,0
79478287,30,30,7,-8,-4,-3,2,5,-8,-1,-21,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,6291.6851,2308.8987,18300,22,21,20,22,18,22,21,19,22,23,23,25,20,1,20058,87,710.36456,0,0,1
79488076,30,30,-4,-6,-5,-8,-4,-6,-11,30,-8,-2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,440.3707,0,8700,26,21,22,21,20,23,22,20,23,20,24,23,21,0,19693,11,483.02274,0,0,1
79501539,30,30,-8,-7,-10,-14,-17,-1,-6,-9,-7,-11,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,13568.849,18.215,13400,22,23,23,23,24,25,26,21,22,21,23,23,24,1,19693,15,404.79999,0,0,1
79501859,30,30,10,18,8,-2,18,9,17,18,1,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14.776428,0,600,10,9,9,6,5,9,6,8,8,6,10,8,9,0,20423,94,61.940746,0,0,0
79502555,30,30,24,9,19,11,9,13,14,21,21,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4771.4487,0,5300,0,2,3,0,2,5,4,2,2,2,0,1,3,0,20789,26,185.66537,0,0,1
79507603,30,30,21,22,19,30,26,19,26,30,16,23,14,0,0,0,0,0,0,0,0,0,0,1,0,0,6862.4819,0,10300,3,2,6,0,3,5,0,0,3,0,0,5,-1,0,20789,16,1670.7406,0,0,1
79511670,30,30,7,9,8,18,2,1,14,5,10,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,713.01935,0,5200,4,2,2,-1,0,4,4,2,3,0,0,2,2,0,19328,12,920.10162,0,0,1
79518659,30,30,30,30,30,30,-12,11,11,8,30,-14,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,213.23572,7.5028572,2400,20,18,22,19,22,19,18,18,19,19,23,22,22,0,20423,9,337.90887,0,0,0
79523438,30,30,4,30,-12,-13,7,10,6,-10,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.2628,11.7,4100,14,12,12,11,12,13,13,11,14,11,14,15,15,0,20789,19,1118.7063,0,0,0
79525377,30,30,-5,4,24,30,2,-6,-4,25,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904.5143,0,6100,4,7,9,2,5,5,3,7,6,5,5,4,4,0,20789,12,1667.3541,0,0,1
79529140,30,30,4,13,23,17,6,13,10,14,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13935.56,494.10788,22100,0,-1,5,-1,-2,2,3,2,1,1,-2,0,2,0,19328,67,1573.3783,0,0,1
79539079,30,30,-10,2,30,-15,-25,-19,-19,-19,-22,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,238.36287,1.65,4800,26,24,24,25,24,23,27,25,24,24,24,25,25,0,20058,18,509.14502,0,0,0
79540454,30,10,-2,-12,-5,-8,12,-6,5,9,3,7,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,110.67214,4.7642856,1200,20,18,18,15,17,17,16,17,17,18,21,18,16,0,20789,55,67.491821,0,0,0
79543847,30,30,-7,-3,-9,-18,1,-14,-11,-20,-17,-7,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,873.23718,0,5500,26,23,25,24,24,26,23,23,25,23,23,24,24,0,19328,17,908.23407,0,0,1
79550057,30,30,-5,1,-8,-1,-7,-2,-3,28,30,1,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1235.8065,0,4500,6,4,6,5,8,4,7,5,5,2,8,4,4,0,19693,12,1287.75,0,0,0
79551336,30,30,-16,4,-13,14,-6,7,3,-1,-9,6,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,57.649284,0,500,15,13,20,16,13,15,17,13,19,16,20,20,15,0,20789,38,112.94342,0,0,1
79565914,30,30,-10,3,4,11,-1,8,-10,2,3,-16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1962.6493,4.4571428,4600,18,15,18,16,12,16,17,16,19,15,13,16,16,0,19328,26,369.16962,0,0,1
79569155,30,30,-8,-6,-6,-7,-6,-9,-9,-9,-5,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6103.2344,0,20100,27,24,26,22,25,27,26,27,27,25,25,27,22,0,20789,13,6244.9868,0,0,1
79577224,30,30,-7,-4,-8,6,16,23,30,11,11,19,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,3449.5828,28.700714,6200,6,5,9,9,9,9,10,5,8,8,9,9,9,0,19693,25,89.448799,0,0,1
79586111,30,30,-18,-12,-4,-9,-2,0,-6,-1,-4,-20,30,0,0,0,0,0,0,0,0,0,1,0,0,1,8708.1611,0,8700,24,21,26,22,22,24,26,24,26,24,25,28,23,1,19328,14,241.96786,0,0,1
79603995,30,30,8,5,9,11,22,-9,6,14,30,-13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3613.8706,0,8200,12,10,11,11,8,12,8,10,13,8,14,13,10,0,19693,13,3354.8083,0,0,1
79606766,30,30,-19,-10,2,-14,-14,-11,-8,-12,-4,-7,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,3717.0156,0,18100,24,18,20,20,19,19,24,22,20,22,20,22,21,1,19693,19,1292.8716,0,0,1
79607227,30,30,1,30,-15,-15,-5,0,-4,-8,-7,-9,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,908.86786,0,5200,24,21,22,23,19,19,24,22,19,23,20,26,21,0,19328,11,996.10638,0,0,1
79607409,30,30,-10,-6,-14,-13,-18,-11,-13,-8,-11,-13,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,932.25714,0,3400,24,26,25,23,30,26,31,27,26,24,26,28,30,0,19693,13,909.15149,0,0,0
79612555,30,30,-21,-9,-3,-17,3,-10,8,4,-5,-8,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1354.592,124.42571,1000,24,22,23,20,19,22,21,20,19,22,20,25,20,1,20789,23,336.22174,0,49,0
79619319,30,9,-10,-1,5,30,-23,-8,-7,-2,-11,-26,-25,0,1,0,0,0,0,0,0,0,0,0,0,0,3064.5093,378.39859,5200,25,20,26,21,20,22,23,24,23,24,27,26,25,1,20058,27,972.45227,0,0,1
79623132,30,30,16,18,12,25,22,20,30,19,20,21,11,0,0,0,0,0,0,0,0,0,1,0,0,0,698.19,5.5723081,1000,4,3,1,1,6,1,1,6,3,3,3,1,6,1,20789,10,57.896996,0,0,1
79623907,30,30,8,-7,3,4,0,2,9,30,-19,-13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22067.512,102.80143,23100,19,14,21,18,17,16,16,15,20,18,20,20,16,0,20789,45,228.42357,0,0,1
79633229,30,30,6,4,-7,-12,13,14,6,8,-14,-18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7760.2749,46.146427,18800,17,12,16,16,12,13,17,15,18,12,17,18,16,0,19328,29,365.92761,0,0,1
79645838,30,30,-15,-3,-8,-13,-9,-20,1,-7,-23,-18,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,9099.8057,6236.7993,10300,25,30,28,23,29,28,28,29,26,27,29,26,29,0,20789,76,646.85175,0,0,1
79650876,30,30,-1,-7,-4,-10,-11,-5,-4,-6,-4,-2,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,5239.2085,0,20100,22,21,20,23,18,22,24,20,23,19,20,22,23,0,20058,13,3486.8452,0,0,1
79662248,30,7,-9,-7,-14,-16,-1,-1,-2,4,-11,-9,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,354.05356,66.044998,1300,21,21,22,16,18,22,21,22,18,20,20,21,22,0,20789,111,130.95081,0,0,0
79669640,30,30,11,-7,9,30,-13,-11,9,5,30,-11,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,2079.7058,10.692857,10300,18,18,19,16,19,20,19,18,21,18,18,19,22,0,19328,15,1685.5653,0,0,1
79675495,30,26,7,18,27,17,23,24,6,30,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.707,0,5200,5,2,8,2,2,3,5,4,4,4,5,7,2,0,19693,20,553.06946,0,0,1
79681461,30,30,-10,-6,-10,-15,-7,30,-9,-9,-12,-20,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,474.26288,0,3600,19,18,18,18,18,17,16,14,17,15,17,20,19,0,20789,12,445.66751,0,0,0
79683340,30,30,-21,-10,-12,-15,-13,-9,-2,-5,0,-8,-5,0,0,0,0,0,0,0,0,0,0,1,0,0,4749.104,522.5614,17700,24,26,28,23,28,24,24,26,24,26,28,28,28,1,20423,14,254.05714,0,0,1
79686375,30,30,-9,-6,-4,-2,-2,-2,0,-6,-8,-2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1529.7179,0,30200,20,19,21,16,18,21,18,18,19,19,20,24,20,0,20423,17,875.61182,0,0,1
79706887,30,30,-6,-12,-14,-20,-8,-2,-8,-8,-10,-13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3492.0571,28.928572,6800,24,21,22,23,22,22,24,23,22,20,21,22,23,0,19693,16,862.14685,0,0,0
79715408,30,30,15,10,14,13,18,17,13,21,10,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,945.31213,0,3200,4,1,3,0,1,6,1,0,6,4,6,6,1,0,19693,32,420.00812,0,2,0
79723307,30,30,-2,-8,-8,9,30,9,6,-11,-6,-2,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,6019.3008,3734.0737,18200,16,17,20,17,16,18,14,17,20,13,17,16,18,1,20789,16,1383.9175,0,0,1
79739116,30,30,-2,-18,-27,-15,0,-15,-6,-5,-11,-20,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1462.0228,0,10100,26,26,24,23,28,28,24,25,27,23,25,25,25,0,20789,25,1128.1516,0,0,1
79754490,30,30,-12,-14,-16,-7,6,30,-3,-1,30,-9,-12,0,0,0,0,0,0,1,0,0,1,0,0,0,447.29498,0,1200,21,18,18,20,19,19,17,18,21,20,23,24,22,0,19693,12,263.25418,0,0,1
79778559,30,30,-16,-9,-23,-8,2,-6,-5,-16,-14,-2,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,784.68787,0,4700,24,22,24,25,24,23,24,27,26,22,27,27,26,0,20789,27,267.53186,0,0,0
79780721,30,30,30,-1,1,-5,3,-6,3,-2,-3,-15,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.6008,724.70789,9200,17,15,21,18,16,18,16,18,18,18,19,22,19,1,20058,18,234.34113,0,0,1
79800051,30,30,11,10,13,8,14,8,16,16,17,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,514.81287,0,2100,-1,2,5,-1,-2,2,2,1,4,2,-2,4,-1,0,20789,12,503.70499,0,0,1
79805062,30,30,10,-1,-2,-3,-5,-10,-8,-4,-8,-3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,769.685,0,2900,19,14,16,14,13,15,15,17,19,13,16,17,18,0,20423,13,742.11688,0,0,1
79821411,30,30,22,30,0,21,19,17,24,20,20,30,18,0,0,0,0,0,0,0,0,0,0,0,0,1,6286.4565,0,15300,7,5,6,6,4,7,4,4,5,3,8,7,8,0,19693,12,6263.9126,0,0,1
79822955,30,30,13,16,6,14,12,7,6,19,14,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1680.3907,0,13700,7,10,13,10,6,8,8,7,13,6,10,12,6,0,19328,12,1903.8525,0,0,1
79823428,30,30,-1,-5,-17,-16,-28,-12,-19,-24,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,916.41211,.57857144,1200,27,26,25,27,26,26,31,26,28,26,27,25,30,0,20423,119,35.40546,0,0,0
79831452,30,30,-11,-1,-7,30,-8,-1,-7,4,30,30,11,0,0,0,0,0,0,0,0,0,1,0,0,0,140.02571,0,700,10,9,12,6,8,9,10,8,9,9,7,8,6,0,20423,13,236.16846,0,0,0
79834689,30,30,-11,-2,-4,-22,-22,-8,-26,-13,-1,-5,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,676.99072,0,2600,27,29,24,26,28,27,24,26,27,22,29,24,29,0,19328,34,598.73584,0,0,0
79838650,30,30,-9,2,-12,-8,4,-4,1,-8,-11,30,10,0,0,0,0,0,0,1,0,0,0,0,1,2,2795.7678,0,3200,19,14,20,15,18,16,18,17,18,14,17,17,19,0,20058,13,136.09616,0,0,0
79843965,30,30,22,30,1,15,7,10,12,28,30,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6950.9829,27.787857,23200,6,5,7,4,2,6,5,6,8,1,4,6,4,0,19693,12,958.31421,0,0,1
79867829,30,30,30,3,-15,-3,3,2,30,30,-12,30,30,0,0,0,1,0,0,0,0,0,1,0,0,1,8719.7725,297.86786,16000,17,17,20,15,15,19,18,17,18,15,20,20,16,1,20058,13,375.23077,0,0,1
79875358,30,30,-20,-1,-10,-21,-21,-15,-7,-10,-12,-16,-10,0,0,0,0,0,1,0,0,0,0,0,0,0,1754.8722,16.572857,3100,26,22,23,25,24,23,23,27,27,22,28,28,22,0,19693,21,463.45905,0,0,1
