id_cpte,delqcycle1,delqcycle2,delqcycle3,delqcycle4,delqcycle5,delqcycle6,delqcycle7,delqcycle8,delqcycle9,delqcycle10,delqcycle11,delqcycle12,delqcycle13,avg_balance,avg_cashbalance,creditlimit_max,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,default,date,num,avg_pay,total_reversal
71787868,0,0,0,0,0,0,0,0,0,0,0,0,0,440.01358,0,6600,3,4,9,3,5,7,4,4,6,3,5,7,5,0,20058,1,0,0
71803927,0,0,0,0,0,0,0,0,0,0,0,0,0,2199.9006,1.5714285,5400,17,11,13,9,12,12,13,11,15,12,12,17,16,0,20058,17,489.37415,0
71842304,0,0,0,0,0,0,0,0,0,0,0,0,0,572.3457,14.867144,2500,15,16,16,17,17,16,14,14,16,16,17,16,18,1,20058,15,147.58534,0
71844274,0,0,0,0,0,0,0,0,0,0,0,0,0,388.35284,0,6300,26,23,22,20,23,23,25,20,26,24,27,26,21,0,20789,12,365.45834,0
71849186,0,0,0,0,0,0,0,0,0,0,0,0,0,2711.7363,0,10900,0,3,6,3,-1,2,1,2,2,3,-1,4,0,0,19328,14,3251.4963,0
71856405,0,0,0,0,0,0,0,0,0,0,0,0,0,632.88141,0,3000,16,14,21,17,14,17,15,15,18,18,20,21,16,0,20789,14,413.45999,0
71858150,0,0,0,0,1,0,1,0,0,0,1,1,0,745.50214,61.412144,600,-1,-1,5,2,1,-1,0,2,2,-1,2,0,-1,0,20058,52,83.36731,0
71860020,0,0,0,0,0,0,0,0,0,1,0,0,1,1971.6729,80.260002,2500,3,5,4,2,5,4,5,4,5,5,5,4,4,0,19328,10,244.05,0
71888605,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.495,0,9400,23,20,23,20,23,25,26,23,25,23,23,23,22,0,20058,12,974.02753,0
71900109,0,0,0,0,0,0,0,0,0,0,0,0,1,2057.5835,0,2100,11,6,13,10,7,9,8,10,9,6,13,13,7,0,20058,44,308.5741,0
71907153,0,1,1,0,0,0,0,0,0,0,0,0,0,3079.9243,0,5200,24,28,28,23,28,28,28,26,25,26,26,24,26,1,19693,18,312.54999,0
71908609,0,0,0,0,0,0,0,0,0,0,0,0,0,211.05501,0,5100,27,26,28,22,26,28,28,28,25,23,25,24,26,0,20789,30,238.351,0
71909395,0,0,0,0,0,0,0,0,0,0,0,0,0,1684.5243,0,20200,20,19,21,17,22,19,20,21,22,16,22,22,19,0,20423,13,313.25232,0
71909533,0,0,0,0,0,0,0,0,0,0,0,0,0,584.78284,0,5100,2,3,3,3,3,6,5,1,3,1,6,5,1,0,19693,36,371.8353,0
71911560,0,0,0,0,0,0,0,0,0,0,0,0,0,10885.181,1167.6608,25100,2,4,3,1,4,2,4,1,3,4,4,6,4,0,20423,30,988.44202,0
71923395,0,0,0,0,0,0,0,0,0,0,1,0,0,589.00287,28.670715,1300,10,10,13,8,7,10,8,7,10,11,10,13,10,0,19693,19,369.92844,0
71926040,0,0,0,0,0,0,0,0,0,0,0,0,0,162.77072,0,12100,13,9,11,9,12,13,12,11,14,12,11,14,15,0,20058,249,91.818672,0
71927341,0,0,0,0,0,0,0,0,0,0,0,0,0,157.53929,2.8571429,1800,26,29,28,22,26,25,28,29,24,25,26,27,25,0,19693,13,535.8631,0
71944340,0,0,0,0,0,0,0,0,0,0,0,0,0,435.18216,0,2500,18,18,18,15,18,18,17,17,19,18,19,22,19,0,20789,12,494.77164,0
71954869,0,0,0,0,0,0,0,0,0,1,0,0,1,6950.7646,0,18300,3,0,2,3,0,1,1,2,5,2,-1,5,3,1,20423,19,1819.801,1
71973852,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.4857,0,20300,13,11,16,13,14,15,11,11,15,13,12,14,16,0,19328,12,1225.105,0
71977521,0,0,0,0,0,0,0,0,0,0,0,0,0,8358.0889,2.9714284,25100,17,15,16,13,16,15,14,13,19,12,14,18,17,0,20789,12,9799.5244,0
71978060,0,0,0,0,0,0,0,0,0,0,0,0,0,559.68146,.36714286,14700,26,29,25,26,28,25,28,26,24,23,29,25,28,0,20058,16,448.57938,0
71984428,0,0,0,1,0,0,0,1,0,0,0,0,0,326.73145,0,800,21,21,22,19,19,19,21,20,23,19,21,22,24,0,20058,13,455.96387,0
71994015,0,0,0,0,0,0,0,0,0,0,0,0,0,14600.909,0,15300,4,7,5,6,7,5,7,7,6,6,5,7,8,0,20789,23,377.81436,0
72006754,0,0,0,0,0,0,0,0,0,0,0,0,0,436.24216,0,5400,19,15,21,17,17,16,18,17,20,18,17,20,15,0,19328,13,610.4054,0
72015183,0,0,0,0,0,0,0,0,0,0,0,0,0,1806.1927,0,2300,16,13,20,14,16,16,14,16,19,13,16,20,18,0,19693,41,658.89532,0
72039172,0,0,1,0,0,0,0,0,0,1,0,1,0,6289.5146,0,10200,18,13,19,16,15,16,13,16,19,16,13,15,17,1,20423,1,0,0
72045786,0,0,0,0,0,0,0,0,0,0,0,0,1,589.54645,123.11643,1000,26,25,24,25,21,23,27,25,23,25,24,24,23,1,20058,13,210.19231,0
72047269,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.9486,0,10500,26,29,27,22,25,24,24,28,24,22,25,27,29,0,20789,11,1294.9399,0
72048004,0,0,0,0,0,0,0,0,0,0,0,0,0,758.32855,0,3300,5,5,7,4,5,6,2,7,7,1,4,7,5,0,19693,12,862.56415,0
72050622,0,0,0,0,0,0,0,0,0,0,0,0,0,446.68143,52.876431,800,3,0,3,3,3,2,0,3,2,2,3,1,-1,0,20058,28,166.84071,0
72053675,0,1,0,0,0,0,0,0,0,0,0,0,0,4871.0815,0,5000,11,9,13,9,6,8,8,6,13,7,12,12,10,1,20423,13,242.21539,0
72054641,0,0,0,0,0,0,0,0,0,0,0,0,0,1392.5471,0,19300,3,0,2,-1,-1,2,4,0,3,0,3,5,3,0,20789,12,1438.9733,0
72055787,0,0,0,0,0,0,0,0,0,0,0,0,0,1646.0236,0,2000,7,9,13,9,10,12,8,6,9,10,9,9,9,1,20423,28,215.7057,0
72077382,0,0,0,0,0,0,0,0,0,0,0,0,0,1025.7079,0,12600,2,2,7,2,2,7,5,4,7,5,8,3,2,0,20423,12,1060.5983,0
72079111,0,0,1,0,0,0,0,0,0,1,0,0,1,4906.2026,0,8100,10,9,9,8,5,9,7,8,12,6,6,11,8,0,19328,13,1058.3846,0
72089892,0,0,0,0,0,0,0,0,0,0,0,0,0,643.19714,0,4200,23,22,26,22,24,27,26,28,27,22,28,25,25,1,19328,34,336.9762,0
72093882,0,0,0,0,0,0,0,0,0,0,0,0,0,2039.3436,0,8100,18,17,17,13,17,18,18,14,20,17,17,19,14,0,20789,14,2906.9285,0
72096931,0,0,0,0,0,0,0,0,0,0,0,0,0,453.79715,0,800,6,5,12,8,8,9,10,5,11,6,10,11,6,1,19328,17,328.87823,0
72099303,0,1,0,0,0,0,1,0,1,0,0,1,0,260.79785,0,800,23,25,27,24,24,23,23,28,27,21,27,28,26,0,19328,10,297.418,0
72113419,0,0,0,0,0,0,0,0,0,0,0,0,0,3770.4001,114.73857,6600,16,11,15,10,14,11,10,14,16,9,12,17,15,0,19693,31,620.40063,0
72115500,0,0,0,0,0,0,0,0,0,0,0,0,0,912.44641,0,5100,8,10,10,9,9,12,8,7,9,6,9,13,6,0,19328,12,883.56744,0
72117549,0,0,0,0,0,0,0,0,0,0,0,0,0,242.99214,36.197857,3200,21,19,19,20,21,23,22,20,19,22,24,25,21,0,20789,44,322.42795,0
72141633,1,0,1,0,0,0,0,0,0,0,0,1,0,2430.0308,544.67712,3800,0,1,4,-1,-1,-1,2,2,5,-2,-1,1,2,0,20058,17,333.7041,0
72157846,0,0,0,0,0,0,0,0,0,0,0,0,0,329.84073,0,9100,6,5,8,5,5,7,6,4,8,5,4,6,1,0,20789,19,853.22107,0
72165677,0,0,0,0,0,0,0,0,0,0,0,0,0,301.3157,0,3700,23,19,19,19,21,22,18,19,22,20,22,24,20,0,20789,28,215.08821,0
72173260,1,0,0,1,0,1,0,0,0,0,0,0,0,1015.995,3.6000001,2100,17,17,18,14,14,20,19,14,18,15,17,20,18,1,20058,15,455.978,0
72181395,0,0,0,0,0,0,0,0,1,0,1,1,0,712.83289,9.1371431,1000,23,23,26,24,21,23,26,24,23,20,26,27,24,1,20058,49,70.560608,0
72191399,0,0,0,0,0,0,0,0,0,0,0,0,0,180.12428,0,500,18,13,17,14,17,19,17,17,17,16,17,20,17,0,20058,22,256.00183,0
72196554,0,0,0,0,0,0,0,0,0,0,0,0,0,813.19354,0,20300,27,21,23,22,21,23,27,25,27,24,24,28,25,0,20423,12,841.50751,0
72198976,0,0,0,1,0,0,1,1,2,0,0,1,1,2133.2563,43.748569,2000,2,0,7,0,1,6,4,1,3,4,4,5,4,0,20789,21,181.03285,0
72200723,0,0,1,0,0,0,0,0,0,0,0,0,1,3770.1594,238.7057,3600,21,19,19,23,22,23,22,23,19,22,21,23,24,1,20058,19,538.07635,0
72203597,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.8307,65.23571,1900,7,6,9,5,9,6,6,5,11,6,6,8,6,0,20423,57,183.46404,0
72206752,0,0,0,0,0,0,0,0,0,1,0,0,0,830.14929,53.331429,5100,21,15,22,15,18,17,20,17,19,16,22,21,19,0,20789,25,627.40118,0
72207784,0,0,0,0,0,0,0,0,0,0,0,0,0,973.80927,21.152143,1100,17,15,12,10,11,14,14,12,13,10,12,17,16,0,19328,41,91.745369,0
72208933,0,0,0,0,0,0,0,0,0,0,0,0,0,903.45148,0,5200,9,5,9,5,9,9,10,9,9,6,10,12,9,0,19693,24,308.25,0
72215595,0,0,0,0,0,0,0,0,0,0,0,0,0,666.47858,0,2100,16,14,13,12,15,14,11,12,16,10,13,15,12,0,20058,43,594.58093,0
72238130,0,0,0,0,1,0,0,0,0,0,0,1,0,583.0014,6.3578572,1700,24,25,27,21,21,24,24,24,27,24,28,24,22,0,19693,13,179.15384,0
72244482,0,0,0,0,0,0,0,0,0,0,0,0,0,2230.4871,0,7200,24,28,25,26,26,28,25,25,25,23,26,28,25,0,20423,14,2080.5464,0
72244515,0,0,0,0,0,0,0,0,0,0,0,0,0,3657.3442,0,10200,16,14,12,9,12,14,10,12,15,10,13,17,13,0,20423,12,3523.3152,0
72251492,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.9414,7.7978568,1000,3,1,5,-1,1,2,0,-1,5,-1,-1,3,2,0,20058,22,79.795906,0
72268774,0,0,0,0,0,0,0,1,0,0,0,0,0,14103.276,6.3742862,13200,10,6,10,9,7,12,10,6,12,7,9,10,10,1,19328,14,1058.6508,0
72278619,0,0,0,0,0,0,0,0,0,0,0,0,0,14448.876,0,14100,22,18,20,22,21,23,21,19,22,22,23,22,20,0,19328,71,185.13451,0
72285796,0,0,0,0,0,0,0,0,0,0,0,0,0,680.89355,0,8700,4,2,2,-1,2,2,4,2,6,3,-1,2,3,0,20423,10,1307.803,0
72290264,0,0,0,0,0,0,0,0,0,0,0,0,0,288.44,0,5200,21,18,19,19,15,20,17,18,21,18,18,21,21,0,19328,28,113.16071,0
72298388,0,0,0,0,0,0,0,0,0,0,0,1,0,4508.2686,0,7800,13,12,11,8,8,11,13,10,15,9,15,12,15,1,20058,14,1555.6107,0
72303764,0,0,0,0,0,0,0,0,0,0,0,0,0,2519.9915,874.76788,5300,19,18,17,17,18,17,19,18,17,15,20,21,15,0,20423,24,619.37335,0
72309645,0,0,0,0,0,0,0,0,1,0,0,0,0,232.81857,0,1050,3,1,8,1,2,7,6,4,7,1,7,3,4,1,20789,14,84.014282,0
72311333,0,0,0,0,0,0,0,0,0,0,0,0,0,2066.5793,0,17600,8,6,9,10,7,11,11,10,13,9,9,10,6,0,20789,25,956.82397,0
72330620,0,0,0,0,0,0,0,0,0,0,0,0,0,2727.1809,0,20300,19,16,16,17,16,18,15,17,20,17,19,20,15,0,19693,12,657.74164,0
72339475,0,0,1,2,0,0,0,0,0,0,0,0,0,3526.9341,37.605,3700,24,19,18,20,19,21,21,19,22,17,19,24,20,1,19693,26,235.14346,0
72344431,1,2,1,0,1,0,0,0,0,0,1,2,2,1805.9913,392.33643,1800,2,4,4,4,3,5,2,3,7,1,6,3,1,1,19328,14,376.86572,0
72344528,0,0,0,0,0,0,0,0,0,0,0,0,0,840.67639,0,4300,0,2,2,2,2,1,4,0,5,2,0,2,2,0,20423,14,909.61359,0
72345361,0,0,0,0,0,0,0,0,0,0,0,0,0,3108.5449,29.722857,6400,13,7,13,10,11,12,9,7,13,11,13,14,7,0,19328,17,590.86768,0
72345532,0,0,0,0,0,0,0,0,0,0,0,0,0,2417.2036,31.65,2600,16,17,21,15,17,17,15,17,17,18,18,21,19,0,19328,97,149.67691,0
72347726,0,0,0,0,0,0,1,0,0,0,0,0,0,5411.1201,477.42499,5100,18,16,19,13,15,13,14,15,16,13,13,19,13,1,20423,47,220.88895,0
72352018,0,0,0,0,0,0,0,0,0,0,0,0,0,446.58002,0,3300,6,5,6,6,8,5,4,7,8,5,5,5,7,0,19328,12,420.8175,0
72358778,0,0,0,1,0,0,0,0,0,0,0,0,0,3900.1406,1843.6914,4300,23,21,22,16,18,18,18,21,19,16,19,22,20,1,20789,23,96.486084,0
72363222,0,0,0,0,0,0,0,0,0,0,0,0,0,3175.675,7.1428571,3700,17,14,15,13,14,15,11,12,16,9,15,14,16,0,20789,22,388.34454,0
72364425,0,0,0,0,0,0,0,0,0,0,0,0,0,1249.5393,3.5128572,2200,14,11,16,10,11,11,11,15,13,13,16,18,13,0,20789,26,160.85922,0
72378796,0,0,0,0,0,0,0,0,0,1,1,0,1,1834.182,0,1700,9,8,11,7,11,13,12,10,14,7,11,14,8,0,20789,37,142.80109,0
72414369,0,0,0,1,0,0,1,2,0,0,0,0,0,74.084282,0,4700,27,25,26,21,25,23,23,28,24,21,25,27,23,1,20789,5,167.65601,0
72420393,0,0,0,0,0,0,0,0,0,0,0,0,0,20270.838,0,20100,24,21,19,16,22,22,20,22,18,17,19,22,23,1,19328,13,490.54382,0
72423856,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.1407,0,20200,10,11,11,7,7,10,9,10,10,7,11,11,11,0,20423,12,1022.6292,0
72424421,2,0,0,0,0,0,1,0,0,0,0,0,0,701.17352,0,1100,23,21,24,24,21,27,27,27,26,22,24,27,23,1,19693,1,0,0
72435621,0,0,0,0,0,0,0,0,0,1,0,0,1,1674.1992,56.650715,1750,21,16,21,15,18,20,17,17,19,16,18,18,21,1,19328,49,152.61429,0
72451367,0,0,0,0,0,0,0,0,0,0,0,0,0,533.47284,10.821428,1500,6,9,8,9,9,9,6,9,12,5,10,11,8,0,20789,41,699.96387,0
72460159,0,0,0,0,0,0,0,0,0,0,0,0,0,227.7043,0,10200,22,19,22,20,18,22,24,23,23,22,20,23,24,0,20423,67,552.03687,1
72468759,0,0,0,0,0,0,0,0,0,0,0,0,0,991.44427,0,19400,22,21,23,23,18,23,22,20,23,20,21,25,20,0,19693,11,1019.0109,0
72497034,0,0,0,0,0,0,0,0,0,0,0,0,0,102.855,0,2300,15,13,20,13,17,19,15,16,16,17,17,17,14,0,20423,21,250.4319,0
72510489,0,0,0,0,0,0,0,0,0,0,0,0,0,8396.4287,265.27286,15300,20,18,21,16,15,18,20,21,19,18,22,18,21,0,20423,19,1146.4111,0
72527061,0,0,0,0,0,0,0,0,0,0,0,0,0,394.49069,.35928568,21100,13,8,14,8,7,12,11,11,14,7,10,14,8,0,19693,6,1940.1884,0
72529029,0,0,0,0,0,0,0,0,0,0,0,0,0,736.92786,0,2100,24,27,26,27,30,25,28,29,25,24,27,29,30,0,20423,12,737.98077,0
72533043,0,0,0,0,0,0,0,0,0,0,0,0,0,64.697853,0,600,3,7,8,3,4,4,6,4,5,2,8,4,4,0,20423,17,149.73883,0
72535171,0,0,0,0,0,0,0,0,0,0,0,0,0,6645.6279,1217.1257,15500,22,18,23,23,19,20,24,23,22,19,21,25,23,0,20423,39,1024.6666,0
72536935,0,0,0,0,0,0,0,0,0,0,0,0,0,12536.943,0,12600,14,11,15,10,15,11,14,12,13,12,12,14,13,1,19693,40,500.64697,0
72541881,0,0,0,0,0,0,0,0,0,0,0,0,0,256.01141,0,5300,13,12,15,9,15,15,11,14,12,12,15,15,15,0,19328,10,358.138,0
72543952,0,0,1,0,1,2,0,0,0,1,2,0,0,271.67142,9.5828571,800,17,15,17,14,15,17,18,15,21,15,18,17,19,1,20423,7,30.261429,0
72559732,0,0,0,0,0,0,0,0,0,0,0,0,0,7125.3003,4.1999998,7200,6,6,9,5,6,8,10,5,8,9,7,9,5,0,20058,18,199.51834,0
72562095,0,0,0,0,0,0,0,0,0,0,0,0,0,1232.4943,0,10100,23,21,23,22,24,23,24,25,27,21,25,28,22,0,20058,12,1281.205,0
72568672,0,0,0,0,0,0,0,1,0,0,0,1,0,3697.3735,167.08427,10200,15,15,18,16,16,12,13,13,15,13,17,19,17,0,20423,13,980.47693,0
72572640,1,0,0,0,0,0,1,0,0,0,0,0,1,517.92499,0,3900,11,11,14,12,9,14,12,14,11,8,14,15,12,0,20423,10,1151.6589,0
72581373,0,0,1,0,1,0,0,0,0,1,0,1,2,545.77356,3.075,500,24,21,22,19,21,20,22,20,20,19,24,25,24,0,20789,11,73.920906,0
72582294,0,0,0,0,0,0,0,0,0,0,0,0,0,449.5657,0,6300,13,14,12,9,11,15,10,15,12,9,13,14,16,0,20058,25,508.95282,0
72586682,0,0,0,0,0,0,0,0,0,0,0,0,0,662.02576,0,10200,9,8,8,6,8,5,10,8,12,9,7,8,9,0,20058,12,698.4892,0
72607792,0,0,0,0,0,0,0,0,0,0,0,0,0,563.92358,0,1600,9,6,9,8,8,8,10,9,9,5,9,9,6,0,19693,45,248.82777,0
72620395,2,0,0,0,0,0,0,1,2,1,2,0,0,954.11859,0,1100,3,8,6,2,4,8,3,7,6,2,8,7,4,0,19328,11,84.587273,0
72622015,0,0,0,0,0,0,0,0,0,0,0,0,0,10298.354,12.492857,10100,25,18,20,19,18,20,24,20,22,23,20,22,20,0,20789,54,222.89221,0
72631499,0,0,0,0,0,0,0,0,0,0,0,0,0,771.81287,29.323572,7100,14,15,18,15,13,12,14,15,19,15,13,15,13,0,19328,15,302.664,0
72635780,0,0,0,0,0,0,0,0,0,0,0,0,0,728.05859,0,10300,21,18,18,16,16,20,20,17,21,19,19,21,22,0,19328,15,460.258,0
72640510,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.3336,404.7243,2800,4,0,7,3,1,6,1,1,7,3,4,5,1,0,20423,20,577.31799,0
72645570,0,0,0,0,0,0,0,0,0,0,0,0,0,56.956429,0,1300,23,28,28,23,29,27,25,26,25,26,28,27,29,0,20423,25,601.0152,0
72665832,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.0579,0,23100,4,2,6,0,-1,5,3,-1,6,3,-1,5,-1,0,19328,12,1543.7842,0
72668560,0,0,0,0,0,0,0,0,0,1,0,0,0,5517.0669,2.2728572,5100,12,8,14,7,7,12,11,7,14,7,11,10,10,0,20423,23,253.96304,0
72678133,0,0,0,0,1,0,0,0,0,0,0,1,1,557.49286,154.38713,700,23,22,23,25,21,26,27,24,23,25,27,24,26,1,20789,24,257.72458,0
72679030,0,0,0,0,0,0,0,0,0,0,0,0,0,849.64996,0,4300,23,24,23,25,24,24,24,25,27,21,24,25,25,0,20423,12,826.96832,0
72694794,1,0,1,0,1,1,1,0,0,0,0,1,0,3927.1401,0,6700,27,24,23,22,24,24,26,28,26,22,25,28,26,1,20423,16,531.34375,0
72695514,0,0,0,0,0,0,0,0,0,0,0,0,0,1767.6979,0,5300,23,24,23,25,24,23,24,27,23,24,27,25,26,0,19693,12,1710.1133,0
72706194,0,0,0,0,0,0,0,0,0,1,0,0,0,400.76071,2.9428573,1400,3,-1,5,-2,-1,2,0,1,5,-2,1,3,-1,0,20423,15,530.66534,0
72710684,0,0,0,0,0,0,0,0,0,0,0,0,0,402.40927,0,11100,14,15,15,16,12,16,17,15,15,13,17,15,17,0,20058,13,1102.5808,0
72715492,0,0,0,0,0,0,0,0,0,1,0,0,0,3687.5549,0,20100,21,19,19,19,15,17,19,21,19,16,22,19,21,0,20789,24,1018.9775,0
72718436,0,0,0,0,0,0,0,0,0,0,0,0,0,288.80499,0,12100,26,25,27,24,25,24,26,25,24,22,24,25,23,0,19693,9,667.24554,0
72726325,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.7329,0,18300,24,21,23,22,18,20,22,23,22,20,23,22,20,0,20058,24,2060.2307,0
72731577,1,0,0,1,0,0,0,1,0,1,0,1,0,1647.115,0,2200,23,24,25,23,21,22,22,23,22,21,27,24,21,0,20423,16,570.82501,0
72731804,0,0,0,0,0,0,0,0,0,0,0,0,0,1196.5243,0,19500,3,5,6,6,8,4,7,5,5,3,9,7,7,0,19693,17,916.83472,0
72752314,0,0,1,0,0,0,0,0,0,0,0,0,0,12179.83,97.621422,13400,27,21,26,22,25,26,27,25,24,25,27,24,25,0,19328,15,2734.1321,0
72757192,0,0,0,0,0,0,0,0,0,0,0,0,0,4518.5015,15,12100,2,3,3,0,0,2,1,1,6,3,4,3,1,0,20423,21,2919.8943,0
72760133,0,0,0,0,0,0,0,0,0,0,0,0,0,970.62567,0,20500,25,19,20,19,18,22,22,23,23,22,20,22,21,0,19328,24,899.28125,0
72763496,0,0,0,0,0,0,0,0,0,0,0,0,0,100.51571,0,1200,3,4,5,2,1,7,5,7,4,5,4,6,4,0,19328,11,110.62818,0
72764358,0,0,0,0,0,0,0,0,0,0,0,0,0,248.69357,0,600,17,16,15,16,15,15,14,13,16,16,17,19,14,0,19693,10,289.06403,0
72765658,0,0,0,0,0,0,0,0,0,0,0,0,0,268.52429,0,9300,13,11,12,12,8,10,9,14,12,9,14,12,15,0,19328,19,264.06369,0
72769388,0,0,0,0,0,0,0,1,0,0,0,0,0,1204.1207,24.744999,2800,23,29,24,26,29,28,27,28,27,26,28,28,28,0,20423,38,223.08501,0
72770485,0,0,0,0,0,0,0,0,0,0,0,0,0,490.21286,0,7700,23,21,21,20,18,21,17,18,19,16,20,21,20,0,20423,12,464.76501,0
72775798,0,0,0,0,0,0,0,0,0,0,0,0,0,10276.376,0,13700,7,6,12,8,5,5,7,6,8,9,9,12,8,0,19693,105,272.56296,0
72777624,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.02,555.32715,2700,27,22,27,25,25,27,24,27,24,21,25,27,26,1,20058,20,239.55949,0
72777638,2,0,0,1,2,1,1,0,1,2,2,2,0,6002.2935,0,6300,24,30,29,26,27,28,31,30,29,23,27,25,27,1,20058,10,515.72003,0
72780490,0,0,0,0,0,0,0,0,0,0,0,0,0,3039.6873,945.14929,18300,27,28,28,23,29,27,25,28,25,23,28,24,29,0,20789,15,1537.8981,0
72817507,0,0,0,0,0,0,0,0,0,0,0,0,0,2167.3672,0,5100,23,26,27,23,29,27,25,29,27,22,26,27,25,0,19328,26,1295.3641,0
72820270,0,0,0,0,0,0,0,0,0,0,0,0,0,1589.8043,0,7800,8,9,12,10,9,11,8,6,13,10,10,13,9,0,19693,11,1813.87,0
72824860,0,0,0,0,0,0,0,0,0,0,0,0,0,485.08643,0,5200,5,2,5,1,4,3,3,7,8,2,7,4,4,0,20789,12,1024.2826,0
72825280,0,0,0,0,0,0,0,0,0,0,0,0,0,10746.752,109.89,10500,14,12,14,8,8,10,12,13,12,8,15,11,15,0,20789,13,311.65384,0
72835500,0,0,0,0,0,0,0,0,0,0,0,0,0,749.68567,0,2900,1,-1,6,3,2,1,1,3,2,2,-1,2,3,0,20423,13,708.36847,0
72839039,0,0,0,0,0,0,0,0,0,0,0,0,0,649.34717,0,6800,24,22,19,19,18,18,18,18,18,16,20,22,23,0,19328,11,963.34369,0
72844668,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.1342,36.515713,7200,13,7,10,7,8,12,8,10,10,8,13,14,7,0,19693,12,1636.8175,0
72854370,0,1,0,0,0,0,0,1,0,1,0,1,0,748.73785,0,3300,22,21,25,24,23,25,22,24,25,21,26,23,25,0,19328,9,128.90334,0
72856178,0,0,0,0,0,0,0,0,0,0,0,0,0,186.53072,0,800,23,20,26,20,23,22,23,23,22,23,24,24,22,0,20423,73,74.918488,0
72866865,0,0,0,0,0,0,0,0,0,0,0,0,0,534.90216,0,4300,0,-2,5,1,1,-2,2,2,1,-1,-1,1,-1,0,20423,13,546.63385,0
72873124,0,0,0,0,1,0,0,0,0,0,0,0,1,736.17639,0,2300,4,4,6,0,1,5,1,3,3,4,3,5,1,0,20423,12,609.03998,0
72873477,0,1,0,0,0,0,0,0,0,0,1,0,0,1240.6943,539.58429,2800,15,15,18,16,12,13,14,15,16,13,13,18,17,1,19328,24,116.00541,0
72879688,0,0,0,0,0,0,0,0,0,0,0,0,0,2916.4341,0,9100,14,9,12,8,12,10,12,10,11,11,14,15,15,0,19328,24,1433.8187,0
72887495,0,0,1,0,0,0,0,0,0,0,0,1,1,7000.4229,714.53925,8400,25,27,29,26,29,26,27,27,28,27,26,25,27,1,19693,10,964.19501,0
72913159,0,0,0,0,0,0,0,0,0,0,0,0,0,273.27643,0,5100,25,29,29,27,29,29,31,30,25,27,26,28,27,0,20423,30,423.37933,0
72920184,0,0,0,0,0,0,0,0,0,0,0,0,0,1559.0007,0,4800,25,24,23,21,23,22,22,21,26,23,27,24,21,0,19693,11,1593.2328,0
72933070,0,0,0,0,0,0,0,0,0,0,0,0,0,909.66144,132.14714,3100,-1,-1,5,-2,-1,-1,0,2,5,1,1,4,2,0,20058,51,310.18765,0
72933934,0,0,0,0,0,0,0,0,0,0,0,0,0,653.8443,0,7700,19,17,16,16,14,15,18,17,20,14,20,19,17,0,20058,10,768.59998,0
72953095,0,0,0,0,0,0,0,0,0,0,0,0,0,5583.2671,0,11700,25,26,28,27,26,28,30,27,29,27,30,26,30,0,20058,37,930.4184,0
72953105,0,0,0,0,0,0,1,0,0,0,0,1,1,2493.5193,51.871429,6000,26,20,26,20,24,23,22,21,23,23,26,23,21,1,19693,8,285.34375,0
72986131,0,0,0,0,0,0,0,0,1,0,0,0,1,5373.6592,122.31358,12100,15,13,18,13,15,12,17,16,18,12,17,19,13,0,20423,13,2063.8044,0
72995883,0,0,0,0,0,0,0,0,0,0,0,0,0,323.04498,0,500,26,21,23,24,25,27,26,27,24,21,28,28,25,0,19693,17,324.72531,0
72995945,0,0,0,0,0,0,0,0,0,0,0,0,0,217.26143,0,12100,3,5,9,5,7,5,7,5,9,3,9,8,8,0,20058,3,594.41998,0
73000900,0,0,0,0,0,0,0,0,0,0,0,0,0,329.71143,0,3300,6,7,6,2,4,8,7,5,8,2,8,7,7,0,20789,12,342.36252,0
73002046,0,1,0,0,0,0,0,1,0,0,0,0,0,5593.8501,277.63214,6500,18,14,17,13,13,16,14,17,20,14,16,16,15,1,20423,50,641.3266,0
73008470,0,1,0,1,0,1,0,0,0,1,0,0,1,1488.275,1.6592857,1600,24,24,26,24,21,27,24,24,24,24,25,28,22,1,19328,12,182.2025,0
73012490,0,0,0,0,0,0,0,0,0,0,0,0,0,324.98999,0,700,11,12,15,11,12,10,9,10,12,8,11,12,14,0,20423,75,220.17133,0
73014765,0,0,0,0,0,0,0,0,0,0,0,0,0,202.84071,0,4900,3,2,5,2,-1,-1,2,2,4,-2,-1,3,-1,0,20058,13,243.25,0
73017837,0,0,0,0,0,0,0,0,0,0,0,0,0,2484.5815,0,12200,20,16,22,16,19,21,19,21,22,16,18,19,18,0,20423,13,1059.2477,0
73020555,0,0,0,0,0,0,0,0,0,0,0,0,0,528.88287,0,23700,27,22,27,24,24,23,26,25,26,21,27,24,22,0,20789,15,407.56668,0
